Row ID;Ship Date;Ship Mode;Sales;Discount;Quantity;Customer ID;Product ID;Order ID
2062;4/11/2014;Standard Class;15,968;0,2;2;GG-14650;OFF-BI-10002571;CA-2014-106439
2063;4/11/2014;Standard Class;64,74;0;13;GG-14650;OFF-PA-10000477;CA-2014-106439
2064;4/11/2014;Standard Class;19,296;0,2;3;GG-14650;OFF-BI-10004209;CA-2014-106439
2065;4/11/2014;Standard Class;405,64;0;4;GG-14650;OFF-ST-10001963;CA-2014-106439
2066;4/11/2014;Standard Class;146,352;0,2;3;GG-14650;FUR-CH-10003833;CA-2014-106439
2067;4/11/2014;Standard Class;251,91;0;9;GG-14650;TEC-AC-10004568;CA-2014-106439
2068;4/11/2014;Standard Class;12,39;0;3;GG-14650;OFF-AR-10001419;CA-2014-106439
2069;19/04/2015;Standard Class;199,96;0;4;ZC-21910;TEC-AC-10002800;CA-2015-133452
2070;19/04/2015;Standard Class;710,832;0,2;3;ZC-21910;FUR-TA-10003954;CA-2015-133452
2071;23/07/2016;Second Class;1,941;0,7;1;CC-12610;OFF-BI-10000301;CA-2016-146521
2072;25/11/2017;Standard Class;283,92;0,2;5;KA-16525;FUR-CH-10003956;US-2017-110996
2073;2/12/2016;Standard Class;7,312;0,2;2;TC-20980;OFF-BI-10002954;CA-2016-129693
2074;12/11/2017;Second Class;59,97;0;3;DB-13270;TEC-AC-10003289;CA-2017-122504
2075;12/11/2017;Second Class;761,544;0,2;7;DB-13270;TEC-PH-10002468;CA-2017-122504
2076;5/12/2014;Standard Class;58,2;0;3;TR-21325;FUR-FU-10001861;CA-2014-131051
2077;15/09/2017;First Class;39,9;0;5;BF-11080;OFF-PA-10004082;CA-2017-140676
2078;15/09/2017;First Class;90,86;0;7;BF-11080;OFF-AP-10000358;CA-2017-140676
2079;15/09/2017;First Class;94,85;0;5;BF-11080;OFF-PA-10004243;CA-2017-140676
2080;29/12/2015;Standard Class;106,232;0,2;7;MS-17365;OFF-PA-10001295;CA-2015-120103
2081;29/12/2015;Standard Class;111,984;0,2;2;MS-17365;TEC-PH-10002170;CA-2015-120103
2082;29/12/2015;Standard Class;7,712;0,2;2;MS-17365;FUR-FU-10002885;CA-2015-120103
2083;1/03/2017;Standard Class;37,44;0;6;CK-12595;OFF-PA-10002870;CA-2017-104647
2084;29/11/2014;Standard Class;23,68;0,2;2;ED-13885;OFF-LA-10003923;CA-2014-110352
2085;28/06/2016;Standard Class;122,12;0;4;IM-15070;OFF-LA-10003510;CA-2016-140501
2086;28/06/2016;Standard Class;18,45;0;5;IM-15070;OFF-LA-10000248;CA-2016-140501
2087;28/06/2016;Standard Class;324,9;0;5;IM-15070;OFF-ST-10000060;CA-2016-140501
2088;28/06/2016;Standard Class;146,73;0;3;IM-15070;OFF-PA-10003129;CA-2016-140501
2089;28/06/2016;Standard Class;3,96;0;2;IM-15070;OFF-FA-10004076;CA-2016-140501
2090;30/10/2015;Standard Class;5,76;0;2;MY-17380;OFF-LA-10004008;CA-2015-139290
2091;19/07/2017;Standard Class;26,55;0;3;MM-17260;OFF-BI-10004094;CA-2017-166142
2092;19/07/2017;Standard Class;310,443;0,3;3;MM-17260;FUR-TA-10004607;CA-2017-166142
2093;21/11/2014;Standard Class;479,9;0;5;MP-17470;FUR-CH-10004289;CA-2014-145926
2094;15/04/2015;Second Class;12,88;0;1;AW-10840;OFF-SU-10004498;CA-2015-149678
2095;29/11/2015;Standard Class;13,12;0,2;5;SF-20065;OFF-AR-10001177;US-2015-164357
2096;20/05/2016;Standard Class;511,84;0;8;SN-20710;OFF-BI-10001718;US-2016-146570
2097;20/05/2016;Standard Class;91,96;0;4;SN-20710;OFF-AR-10004602;US-2016-146570
2098;20/05/2016;Standard Class;8,34;0;3;SN-20710;OFF-AR-10003856;US-2016-146570
2099;12/09/2017;Standard Class;37,68;0,2;3;RD-19900;OFF-ST-10000649;CA-2017-124401
2100;12/09/2017;Standard Class;279,944;0,2;7;RD-19900;TEC-AC-10002926;CA-2017-124401
2101;17/03/2014;Standard Class;636,408;0,2;3;KT-16480;OFF-ST-10000078;US-2014-140116
2102;17/03/2014;Standard Class;83,168;0,2;4;KT-16480;OFF-AR-10001044;US-2014-140116
2103;18/07/2014;Same Day;259,136;0,2;4;AH-10120;FUR-CH-10002372;CA-2014-123295
2104;28/03/2017;Second Class;221,92;0;4;BM-11650;OFF-PA-10000357;CA-2017-167101
2105;28/03/2017;Second Class;26;0;2;BM-11650;TEC-AC-10001266;CA-2017-167101
2106;5/10/2014;Standard Class;15,552;0,2;3;BW-11200;OFF-PA-10004888;US-2014-167633
2107;26/09/2014;Same Day;0,876;0,8;1;HG-14965;OFF-BI-10003460;US-2014-152723
2108;31/10/2015;Same Day;19,98;0;1;SG-20080;OFF-PA-10000157;CA-2015-164882
2109;31/10/2015;Same Day;398,352;0,2;3;SG-20080;OFF-BI-10004519;CA-2015-164882
2110;31/10/2015;Same Day;5,04;0;3;SG-20080;OFF-AR-10004272;CA-2015-164882
2111;31/10/2015;Same Day;17,45;0;5;SG-20080;OFF-FA-10000585;CA-2015-164882
2112;31/10/2015;Same Day;323,136;0,2;4;SG-20080;FUR-CH-10004218;CA-2015-164882
2113;31/10/2015;Same Day;29,7;0;3;SG-20080;OFF-SU-10004231;CA-2015-164882
2114;31/10/2015;Same Day;1295,84;0,2;4;SG-20080;TEC-PH-10001578;CA-2015-164882
2115;31/10/2015;Same Day;46,84;0;2;SG-20080;OFF-ST-10003638;CA-2015-164882
2116;31/10/2015;Same Day;425,833;0,15;1;SG-20080;FUR-BO-10002213;CA-2015-164882
2117;17/10/2015;Second Class;209,67;0,4;1;RK-19300;FUR-TA-10001307;CA-2015-159786
2118;23/09/2016;Standard Class;159,88;0;7;SW-20245;OFF-PA-10002222;CA-2016-130267
2119;15/04/2017;First Class;5,28;0;1;RW-19630;OFF-PA-10002479;CA-2017-155460
2120;15/04/2017;First Class;895,92;0,2;5;RW-19630;OFF-BI-10003091;CA-2017-155460
2121;13/01/2017;Standard Class;2,808;0,7;3;TS-21085;OFF-BI-10000145;US-2017-168690
2122;11/11/2017;First Class;215,976;0,2;3;JB-15400;FUR-CH-10003061;CA-2017-158246
2123;24/09/2017;Second Class;241,96;0;2;EH-14005;FUR-BO-10001972;CA-2017-167381
2124;24/09/2017;Second Class;27,72;0;9;EH-14005;OFF-LA-10000134;CA-2017-167381
2125;5/12/2017;Standard Class;104,68;0,2;5;EH-14005;OFF-EN-10003040;CA-2017-144862
2126;5/12/2017;Standard Class;62,958;0,4;7;EH-14005;TEC-PH-10000923;CA-2017-144862
2127;28/06/2014;Standard Class;86,376;0,2;3;BS-11665;TEC-AC-10000158;CA-2014-126032
2128;9/10/2015;Standard Class;64,944;0,2;3;JK-16120;FUR-FU-10003623;CA-2015-134859
2129;9/10/2015;Standard Class;20,736;0,2;4;JK-16120;OFF-PA-10001293;CA-2015-134859
2130;22/05/2014;Second Class;33,28;0;4;RF-19345;OFF-AP-10000124;US-2014-114188
2131;22/05/2014;Second Class;38,52;0;9;RF-19345;OFF-AR-10004511;US-2014-114188
2132;22/05/2014;Second Class;139,86;0;7;RF-19345;FUR-FU-10000076;US-2014-114188
2133;26/11/2015;Standard Class;19,65;0;3;DL-12865;OFF-PA-10003883;CA-2015-156524
2134;4/12/2015;Standard Class;152,991;0,7;3;WB-21850;OFF-BI-10003656;CA-2015-122210
2135;4/12/2015;Standard Class;10,584;0,2;7;WB-21850;OFF-FA-10000053;CA-2015-122210
2136;4/12/2015;Standard Class;94,92;0,4;4;WB-21850;TEC-PH-10002807;CA-2015-122210
2137;5/01/2016;Standard Class;14,76;0,6;5;TB-21625;FUR-FU-10002364;CA-2015-156377
2138;5/01/2016;Standard Class;3,656;0,8;4;TB-21625;OFF-BI-10002954;CA-2015-156377
2139;16/11/2017;Same Day;146,82;0;3;CB-12415;OFF-PA-10004092;US-2017-157896
2140;11/06/2014;Standard Class;149,544;0,2;9;GT-14635;OFF-BI-10003982;CA-2014-159520
2141;11/06/2014;Standard Class;17,14;0;2;GT-14635;OFF-SU-10001664;CA-2014-159520
2142;11/06/2014;Standard Class;991,764;0,4;3;GT-14635;FUR-TA-10003238;CA-2014-159520
2143;5/09/2016;Standard Class;30,48;0,2;6;DK-13225;OFF-PA-10004675;CA-2016-155481
2144;5/09/2016;Standard Class;23,988;0,4;2;DK-13225;TEC-PH-10002293;CA-2016-155481
2145;5/09/2016;Standard Class;16,688;0,2;7;DK-13225;OFF-FA-10002780;CA-2016-155481
2146;29/06/2016;Standard Class;422,058;0,3;3;TS-21160;FUR-CH-10002965;US-2016-152051
2147;29/06/2016;Standard Class;38,088;0,7;4;TS-21160;OFF-BI-10004781;US-2016-152051
2148;29/06/2016;Standard Class;254,352;0,2;6;TS-21160;OFF-ST-10001713;US-2016-152051
2149;17/12/2014;Standard Class;43,31;0;1;WB-21850;FUR-FU-10003975;CA-2014-141607
2150;5/04/2017;Standard Class;84,95;0;5;DO-13435;TEC-PH-10001536;CA-2017-102771
2151;26/11/2017;Standard Class;233,058;0,3;3;AF-10870;FUR-CH-10001973;US-2017-139969
2152;29/11/2014;Second Class;111,79;0;7;RB-19435;TEC-AC-10001772;CA-2014-167360
2153;26/11/2015;Standard Class;14,94;0;3;AR-10540;OFF-PA-10002586;CA-2015-123505
2154;18/07/2016;Standard Class;14,16;0,2;2;DR-12880;OFF-BI-10004094;CA-2016-117282
2155;5/05/2016;Standard Class;22,608;0,6;3;BF-11170;FUR-FU-10004973;US-2016-120460
2156;27/07/2016;Second Class;21,48;0;6;LB-16735;OFF-FA-10000624;CA-2016-111115
2157;24/06/2014;First Class;501,81;0;3;DV-13465;OFF-ST-10001097;CA-2014-124646
2158;24/06/2014;First Class;161,94;0;3;DV-13465;OFF-ST-10001469;CA-2014-124646
2159;26/10/2017;Standard Class;17,856;0,2;4;NK-18490;OFF-AR-10004956;CA-2017-148166
2160;9/09/2016;Standard Class;8,808;0,8;3;CS-11950;OFF-BI-10004236;CA-2016-159737
2161;14/05/2016;Same Day;79,384;0,2;1;LH-17155;FUR-FU-10002937;CA-2016-141019
2162;12/01/2016;Standard Class;34,58;0;1;DW-13480;OFF-AR-10003696;CA-2016-101938
2163;19/03/2017;Standard Class;314,55;0;3;KF-16285;OFF-PA-10004359;CA-2017-166296
2164;19/10/2016;Standard Class;191,976;0,2;3;HA-14920;TEC-AC-10002402;CA-2016-154018
2165;19/10/2016;Standard Class;8,288;0,2;2;HA-14920;OFF-PA-10000551;CA-2016-154018
2166;19/10/2016;Standard Class;139,92;0,6;5;HA-14920;FUR-FU-10003394;CA-2016-154018
2167;19/10/2016;Standard Class;15,872;0,2;1;HA-14920;OFF-AR-10002067;CA-2016-154018
2168;19/10/2016;Standard Class;6,286;0,8;7;HA-14920;OFF-BI-10004140;CA-2016-154018
2169;30/01/2017;Second Class;14,016;0,2;3;JH-15820;OFF-AR-10004078;CA-2017-117870
2170;30/01/2017;Second Class;71,976;0,2;3;JH-15820;TEC-AC-10000927;CA-2017-117870
2171;30/01/2017;Second Class;107,982;0,4;3;JH-15820;TEC-PH-10003931;CA-2017-117870
2172;25/11/2017;Standard Class;305,312;0,3;2;LC-16930;FUR-CH-10004675;US-2017-137491
2173;3/08/2014;First Class;19,752;0,2;3;IL-15100;OFF-BI-10004506;CA-2014-152296
2174;4/08/2016;Standard Class;9,264;0,8;3;LS-16975;OFF-BI-10002353;CA-2016-112025
2175;3/08/2015;Second Class;61,792;0,2;4;CC-12610;OFF-ST-10000943;CA-2015-132507
2176;21/10/2016;Standard Class;45,68;0;2;PB-18805;OFF-PA-10000740;CA-2016-125738
2177;21/10/2016;Standard Class;60,12;0;9;PB-18805;OFF-PA-10003001;CA-2016-125738
2178;21/10/2016;Standard Class;41,72;0,2;5;PB-18805;OFF-BI-10001628;CA-2016-125738
2179;21/10/2016;Standard Class;71,6;0;8;PB-18805;OFF-PA-10001509;CA-2016-125738
2180;11/05/2016;Standard Class;85,232;0,2;7;CJ-12010;OFF-BI-10000309;CA-2016-128818
2181;11/05/2016;Standard Class;44,4;0;3;CJ-12010;OFF-LA-10003923;CA-2016-128818
2182;11/05/2016;Standard Class;442,764;0,1;4;CJ-12010;FUR-CH-10002084;CA-2016-128818
2183;11/05/2016;Standard Class;3999,95;0;5;CJ-12010;TEC-MA-10000488;CA-2016-128818
2184;11/05/2016;Standard Class;199,95;0;5;CJ-12010;TEC-AC-10001767;CA-2016-128818
2185;11/05/2016;Standard Class;63,68;0;8;CJ-12010;FUR-FU-10001940;CA-2016-128818
2186;4/08/2017;Second Class;54,896;0,2;2;HK-14890;OFF-BI-10002735;CA-2017-124576
2187;14/07/2016;Same Day;29;0;2;RH-19600;TEC-AC-10002345;CA-2016-101378
2188;15/08/2017;Standard Class;70,08;0;6;IL-15100;OFF-EN-10003134;CA-2017-143063
2189;15/08/2017;Standard Class;121,3;0;2;IL-15100;FUR-FU-10003708;CA-2017-143063
2190;15/08/2017;Standard Class;1454,49;0;9;IL-15100;TEC-PH-10003645;CA-2017-143063
2191;29/06/2016;Standard Class;60,81;0;3;AS-10240;OFF-AP-10000692;CA-2016-118913
2192;17/12/2016;Standard Class;153,552;0,2;3;AP-10915;OFF-BI-10001718;CA-2016-128412
2193;17/12/2016;Standard Class;65,34;0;3;AP-10915;OFF-AP-10002082;CA-2016-128412
2194;17/12/2016;Standard Class;123,92;0;4;AP-10915;OFF-PA-10001125;CA-2016-128412
2195;17/12/2016;Standard Class;35,1;0;3;AP-10915;OFF-AP-10000252;CA-2016-128412
2196;17/12/2016;Standard Class;44,75;0;5;AP-10915;TEC-AC-10003038;CA-2016-128412
2197;6/12/2016;Standard Class;4,704;0,2;2;AG-10390;OFF-AR-10000940;CA-2016-136483
2198;4/12/2014;Standard Class;14,67;0;3;BF-11080;OFF-AR-10001954;CA-2014-163013
2199;2/04/2015;Standard Class;15,552;0,2;3;CK-12205;OFF-PA-10003177;CA-2015-135363
2200;2/04/2015;Standard Class;5,232;0,2;1;CK-12205;OFF-PA-10000533;CA-2015-135363
2201;6/06/2014;Standard Class;22,2;0;6;LT-17110;FUR-FU-10001935;US-2014-165659
2202;6/06/2014;Standard Class;881,93;0;7;LT-17110;TEC-PH-10002563;US-2014-165659
2203;12/09/2015;Standard Class;6,096;0,2;2;BT-11305;OFF-BI-10002160;CA-2015-138002
2204;12/09/2015;Standard Class;191,82;0;3;BT-11305;FUR-FU-10004748;CA-2015-138002
2205;5/07/2015;Standard Class;20,104;0,2;1;SC-20725;FUR-FU-10001473;CA-2015-128860
2206;12/09/2016;Second Class;67,56;0,2;3;CG-12040;OFF-AR-10000538;CA-2016-164350
2207;20/07/2014;Standard Class;29,932;0,8;7;AW-10930;OFF-BI-10001098;US-2014-103905
2208;20/07/2014;Standard Class;38,272;0,2;4;AW-10930;TEC-PH-10001552;US-2014-103905
2209;26/08/2015;Standard Class;16,52;0;4;RB-19705;OFF-AR-10000390;CA-2015-129854
2210;16/11/2014;Second Class;832,93;0;7;ML-17410;TEC-PH-10001079;CA-2014-125556
2211;16/11/2014;Second Class;43,8;0;10;ML-17410;OFF-BI-10003460;CA-2014-125556
2212;30/11/2016;First Class;167,292;0,1;6;VB-21745;OFF-AP-10003842;CA-2016-162313
2213;25/11/2017;Standard Class;27,42;0;1;SW-20275;FUR-FU-10003535;CA-2017-107874
2214;2/10/2017;First Class;1,44;0,2;1;NS-18505;OFF-BI-10002012;CA-2017-129378
2215;2/10/2017;First Class;61,776;0,2;13;NS-18505;OFF-BI-10001922;CA-2017-129378
2216;2/10/2017;First Class;241,96;0;2;NS-18505;OFF-AP-10000576;CA-2017-129378
2217;2/10/2017;First Class;108,608;0,2;4;NS-18505;FUR-CH-10000553;CA-2017-129378
2218;25/09/2014;Standard Class;2,816;0,2;2;DB-13555;OFF-AR-10003469;CA-2014-151953
2219;1/08/2017;Standard Class;9,984;0,2;4;MH-17620;OFF-BI-10000145;CA-2017-130841
2220;1/08/2017;Standard Class;14,98;0;1;MH-17620;OFF-ST-10001580;CA-2017-130841
2221;1/08/2017;Standard Class;1145,6;0,2;4;MH-17620;TEC-PH-10001817;CA-2017-130841
2222;6/12/2015;Same Day;485,94;0,4;2;DK-13375;TEC-PH-10001578;CA-2015-131884
2223;6/12/2015;Same Day;37,376;0,2;8;DK-13375;OFF-AR-10004078;CA-2015-131884
2224;6/12/2015;Same Day;70,686;0,3;1;DK-13375;FUR-CH-10004860;CA-2015-131884
2225;5/08/2017;Standard Class;54,816;0,2;3;EA-14035;OFF-PA-10003790;CA-2017-121909
2226;21/03/2016;Second Class;72,294;0,7;1;BT-11440;FUR-BO-10002202;CA-2016-106383
2227;3/08/2017;Standard Class;2,896;0,2;2;LA-16780;OFF-FA-10003059;CA-2017-130771
2228;3/08/2017;Standard Class;124,792;0,2;1;LA-16780;TEC-PH-10002496;CA-2017-130771
2229;5/10/2016;Standard Class;330,588;0,4;1;GM-14680;FUR-TA-10003238;CA-2016-139157
2230;5/04/2014;Standard Class;673,568;0,2;2;AA-10315;OFF-BI-10004390;CA-2014-128055
2231;5/04/2014;Standard Class;52,98;0;2;AA-10315;OFF-AP-10002765;CA-2014-128055
2232;1/07/2017;Standard Class;526,45;0;5;DB-13405;FUR-FU-10000293;CA-2017-157091
2233;14/07/2017;Standard Class;228,92;0,2;5;JH-15820;OFF-ST-10003692;CA-2017-132122
2234;16/12/2015;Second Class;319,968;0,2;4;DJ-13630;TEC-PH-10001051;CA-2015-123232
2235;10/12/2017;Standard Class;205,03;0;7;QJ-19255;TEC-AC-10001013;CA-2017-104066
2236;17/09/2015;Second Class;190,86;0;2;CT-11995;OFF-ST-10000025;CA-2015-145849
2237;17/09/2015;Second Class;24,32;0;8;CT-11995;OFF-AR-10000817;CA-2015-145849
2238;21/07/2016;Standard Class;44,4;0;5;RH-19510;OFF-SU-10000952;CA-2016-122322
2239;26/04/2017;Standard Class;44,4;0,6;2;SJ-20125;FUR-FU-10004597;CA-2017-166849
2240;17/11/2016;Second Class;1016,792;0,2;1;TG-21310;OFF-BI-10003527;CA-2016-146633
2241;17/11/2016;Second Class;38,136;0,2;7;TG-21310;OFF-BI-10002982;CA-2016-146633
2242;1/12/2016;Standard Class;494,982;0,4;3;CT-11995;TEC-PH-10004165;US-2016-126893
2243;25/11/2017;Standard Class;56,56;0;2;BF-11005;OFF-ST-10003442;CA-2017-103380
2244;25/11/2017;Standard Class;5,56;0;2;BF-11005;OFF-AR-10003856;CA-2017-103380
2245;25/11/2017;Standard Class;9,02;0;2;BF-11005;OFF-FA-10004248;CA-2017-103380
2246;25/11/2017;Standard Class;8,62;0;1;BF-11005;OFF-AP-10001492;CA-2017-103380
2247;25/11/2017;Standard Class;659,976;0,2;3;BF-11005;TEC-PH-10004165;CA-2017-103380
2248;18/02/2015;Second Class;13,36;0;2;JM-16195;OFF-PA-10004285;CA-2015-116092
2249;18/02/2015;Second Class;41,72;0,2;5;JM-16195;OFF-BI-10001628;CA-2015-116092
2250;18/02/2015;Second Class;11,52;0,2;5;JM-16195;OFF-BI-10000546;CA-2015-116092
2251;18/02/2015;Second Class;541,44;0;6;JM-16195;OFF-AP-10001391;CA-2015-116092
2252;18/02/2015;Second Class;19,44;0;3;JM-16195;OFF-PA-10000477;CA-2015-116092
2253;17/04/2016;Second Class;143,7;0;3;JK-16120;OFF-PA-10004327;CA-2016-117849
2254;1/10/2015;First Class;43,26;0;3;HG-14965;OFF-AP-10000696;CA-2015-169201
2255;1/10/2015;First Class;43,56;0;2;HG-14965;OFF-AP-10002082;CA-2015-169201
2256;22/09/2016;Standard Class;437,85;0;3;LA-16780;TEC-PH-10001944;CA-2016-164091
2257;22/09/2016;Standard Class;109,48;0;2;LA-16780;FUR-FU-10004952;CA-2016-164091
2258;19/06/2017;First Class;1212,96;0,2;7;TS-21610;FUR-CH-10000015;CA-2017-105214
2259;19/06/2017;First Class;18,54;0;2;TS-21610;OFF-PA-10001776;CA-2017-105214
2260;10/11/2015;Second Class;5;0;1;MZ-17335;OFF-FA-10002280;CA-2015-117611
2261;10/11/2015;Second Class;371,97;0;3;MZ-17335;TEC-AC-10002049;CA-2015-117611
2262;18/12/2015;Same Day;166,24;0;1;MW-18220;TEC-AC-10002253;US-2015-137960
2263;9/02/2017;First Class;359,97;0;3;MV-17485;FUR-BO-10004015;CA-2017-122994
2264;16/11/2016;Second Class;499,98;0;2;AA-10375;TEC-AC-10004145;CA-2016-131065
2265;16/11/2016;Second Class;5,28;0;1;AA-10375;OFF-PA-10002479;CA-2016-131065
2266;16/11/2016;Second Class;8,26;0;2;AA-10375;OFF-BI-10004970;CA-2016-131065
2267;12/10/2017;Same Day;7,968;0,2;2;SM-20320;OFF-PA-10003919;CA-2017-149146
2268;17/09/2017;Same Day;12,96;0;2;TP-21415;OFF-PA-10002001;CA-2017-137470
2269;26/12/2017;Standard Class;6,48;0;1;DK-13225;OFF-PA-10002787;CA-2017-105480
2270;26/12/2017;Standard Class;6,984;0,2;1;DK-13225;OFF-BI-10003291;CA-2017-105480
2271;7/12/2017;Standard Class;47,96;0,2;5;MK-17905;OFF-AR-10004344;CA-2017-164917
2272;27/09/2015;Standard Class;199,74;0;6;CS-12130;OFF-ST-10003123;CA-2015-102036
2273;11/03/2015;Standard Class;435,26;0;7;JL-15850;FUR-FU-10000308;CA-2015-142944
2274;11/03/2015;Standard Class;1119,984;0,2;2;JL-15850;TEC-CO-10003763;CA-2015-142944
2275;8/10/2014;Second Class;143,432;0,2;1;AR-10405;FUR-TA-10001866;CA-2014-157882
2276;8/10/2014;Second Class;122,352;0,2;3;AR-10405;FUR-CH-10002774;CA-2014-157882
2277;1/07/2014;Standard Class;306,2;0;5;LM-17065;OFF-ST-10004337;CA-2014-104283
2278;1/07/2014;Standard Class;85,98;0;1;LM-17065;FUR-TA-10001039;CA-2014-104283
2279;1/07/2014;Standard Class;223,96;0;4;LM-17065;TEC-AC-10000109;CA-2014-104283
2280;2/11/2017;First Class;97,568;0,2;2;JK-15625;FUR-CH-10003833;CA-2017-142622
2281;2/11/2017;First Class;614,272;0,2;8;JK-15625;FUR-CH-10004289;CA-2017-142622
2282;2/11/2017;First Class;199,98;0;2;JK-15625;FUR-BO-10004467;CA-2017-142622
2283;5/09/2016;First Class;48,16;0;7;FM-14215;OFF-PA-10002713;CA-2016-132143
2284;9/03/2015;Standard Class;23,92;0;2;SF-20200;TEC-PH-10001552;CA-2015-153108
2285;9/03/2015;Standard Class;60,69;0;7;SF-20200;OFF-AP-10002222;CA-2015-153108
2286;8/05/2016;First Class;14,352;0,2;3;PJ-18835;OFF-PA-10003971;CA-2016-112676
2287;23/11/2017;Standard Class;35,04;0;2;CS-12355;OFF-AP-10004036;CA-2017-165687
2288;5/06/2017;Second Class;17,48;0,2;5;BB-10990;OFF-AP-10002287;US-2017-112928
2289;13/06/2017;First Class;16,4;0;5;BW-11200;OFF-AR-10002375;CA-2017-143343
2290;11/01/2017;First Class;892,98;0;2;RS-19420;FUR-TA-10001950;CA-2017-115154
2291;25/04/2015;Standard Class;287,97;0;3;TS-21160;TEC-PH-10001557;CA-2015-149342
2292;25/04/2015;Standard Class;595,38;0;6;TS-21160;FUR-FU-10002937;CA-2015-149342
2293;25/04/2015;Standard Class;12,96;0;2;TS-21160;OFF-PA-10001166;CA-2015-149342
2294;6/11/2015;Standard Class;4,95;0;1;QJ-19255;TEC-PH-10000347;CA-2015-130995
2295;27/12/2017;Standard Class;181,95;0;3;FM-14215;FUR-FU-10003708;CA-2017-127929
2296;5/11/2015;Standard Class;13,52;0;4;VD-21670;OFF-PA-10002659;CA-2015-113145
2297;5/11/2015;Standard Class;259,7;0;5;VD-21670;FUR-FU-10000965;CA-2015-113145
2298;5/11/2015;Standard Class;42,95;0;1;VD-21670;TEC-PH-10001527;CA-2015-113145
2299;5/11/2015;Standard Class;1399,93;0;7;VD-21670;TEC-AC-10001838;CA-2015-113145
2300;5/11/2015;Standard Class;503,96;0;4;VD-21670;TEC-PH-10002597;CA-2015-113145
2301;18/11/2014;Standard Class;12,72;0;3;JL-15505;OFF-BI-10000756;CA-2014-162362
2302;18/11/2014;Standard Class;11,52;0;4;JL-15505;OFF-BI-10000546;CA-2014-162362
2303;21/01/2016;Standard Class;316;0;4;DL-13495;TEC-AC-10001142;CA-2016-106558
2304;22/09/2017;Second Class;723,92;0;4;MO-17800;FUR-CH-10000785;CA-2017-157931
2305;22/09/2017;Second Class;106,32;0;3;MO-17800;OFF-PA-10000474;CA-2017-157931
2306;24/12/2016;First Class;141,372;0,3;2;BP-11185;FUR-BO-10003441;CA-2016-115574
2307;8/08/2015;First Class;27,216;0,2;3;MS-17980;OFF-PA-10004156;CA-2015-160794
2308;9/11/2017;Standard Class;390,75;0;5;SV-20935;TEC-AC-10001432;CA-2017-116225
2309;12/06/2017;First Class;280,792;0,2;1;BC-11125;FUR-CH-10001394;US-2017-120418
2310;12/06/2017;First Class;68,448;0,2;4;BC-11125;OFF-ST-10002370;US-2017-120418
2311;12/06/2017;First Class;88,04;0,2;5;BC-11125;OFF-AR-10002956;US-2017-120418
2312;12/06/2017;First Class;15,872;0,2;1;BC-11125;OFF-AR-10001955;US-2017-120418
2313;12/06/2017;First Class;215,592;0,2;3;BC-11125;OFF-ST-10001809;US-2017-120418
2314;25/07/2017;Standard Class;14,62;0;2;EM-13825;OFF-LA-10004093;CA-2017-122035
2315;25/07/2017;Standard Class;416,32;0;2;EM-13825;OFF-AP-10002118;CA-2017-122035
2316;25/07/2017;Standard Class;43;0;5;EM-13825;OFF-BI-10000404;CA-2017-122035
2317;25/07/2017;Standard Class;182,94;0;3;EM-13825;FUR-CH-10003833;CA-2017-122035
2318;25/07/2017;Standard Class;60,83;0;7;EM-13825;OFF-BI-10002072;CA-2017-122035
2319;25/07/2017;Standard Class;389,97;0;3;EM-13825;TEC-AC-10003095;CA-2017-122035
2320;26/12/2015;First Class;194,32;0;4;BD-11500;OFF-AP-10001563;CA-2015-117828
2321;24/03/2017;Standard Class;265,93;0;7;HW-14935;TEC-AC-10000358;CA-2017-165491
2322;3/01/2016;Second Class;94,74;0;3;KC-16255;OFF-BI-10004492;CA-2015-109470
2323;3/01/2016;Second Class;60,64;0;4;KC-16255;OFF-BI-10001072;CA-2015-109470
2324;3/01/2016;Second Class;76,3;0;5;KC-16255;OFF-BI-10003707;CA-2015-109470
2325;3/01/2016;Second Class;364,8;0;12;KC-16255;OFF-BI-10000977;CA-2015-109470
2326;19/09/2015;Second Class;79,872;0,2;3;BM-11575;OFF-BI-10002082;CA-2015-105102
2327;19/09/2015;Second Class;46,384;0,2;1;BM-11575;FUR-BO-10004709;CA-2015-105102
2328;19/09/2015;Second Class;12,96;0;2;BM-11575;OFF-PA-10002365;CA-2015-105102
2329;26/09/2017;First Class;14,352;0,2;3;KN-16705;OFF-EN-10004147;CA-2017-138422
2330;29/12/2015;Standard Class;547,136;0,2;4;JD-16150;FUR-FU-10001468;US-2015-147739
2331;26/09/2016;Second Class;41,96;0;2;LA-16780;OFF-ST-10000642;CA-2016-155187
2332;26/09/2016;Second Class;41,7;0;5;LA-16780;OFF-PA-10000380;CA-2016-155187
2333;25/03/2017;Standard Class;277,4;0;5;RW-19690;OFF-PA-10004071;CA-2017-169285
2334;25/03/2017;Standard Class;5,78;0;1;RW-19690;OFF-PA-10004971;CA-2017-169285
