Row ID;Ship Date;Ship Mode;Sales;Discount;Quantity;Customer ID;Product ID;Product Name;Order ID
2130;22/05/2014;Second Class;33.28;0;4;RF-19345;OFF-AP-10000124;Acco 6 Outlet Guardian Basic Surge Suppressor;US-2014-114188
2131;22/05/2014;Second Class;38.52;0;9;RF-19345;OFF-AR-10004511;Sanford Colorific Scented Colored Pencils, 12/Pack;US-2014-114188
2132;22/05/2014;Second Class;139.86;0;7;RF-19345;FUR-FU-10000076;24-Hour Round Wall Clock;US-2014-114188
2133;26/11/2015;Standard Class;19.65;0;3;DL-12865;OFF-PA-10003883;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";CA-2015-156524
2134;4/12/2015;Standard Class;152.99;0.7;3;WB-21850;OFF-BI-10003656;Fellowes PB200 Plastic Comb Binding Machine;CA-2015-122210
2135;4/12/2015;Standard Class;10.58;0.2;7;WB-21850;OFF-FA-10000053;Revere Boxed Rubber Bands by Revere;CA-2015-122210
2136;4/12/2015;Standard Class;94.92;0.4;4;WB-21850;TEC-PH-10002807;Motorla HX550 Universal Bluetooth Headset;CA-2015-122210
2137;5/01/2016;Standard Class;14.76;0.6;5;TB-21625;FUR-FU-10002364;Eldon Expressions Wood Desk Accessories, Oak;CA-2015-156377
2138;5/01/2016;Standard Class;3.66;0.8;4;TB-21625;OFF-BI-10002954;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;CA-2015-156377
2139;16/11/2017;Same Day;146.82;0;3;CB-12415;OFF-PA-10004092;Tops Green Bar Computer Printout Paper;US-2017-157896
2140;11/06/2014;Standard Class;149.54;0.2;9;GT-14635;OFF-BI-10003982;Wilson Jones Century Plastic Molded Ring Binders;CA-2014-159520
2141;11/06/2014;Standard Class;17.14;0;2;GT-14635;OFF-SU-10001664;Acme Office Executive Series Stainless Steel Trimmers;CA-2014-159520
2142;11/06/2014;Standard Class;991.76;0.4;3;GT-14635;FUR-TA-10003238;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";CA-2014-159520
2143;5/09/2016;Standard Class;30.48;0.2;6;DK-13225;OFF-PA-10004675;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";CA-2016-155481
2144;5/09/2016;Standard Class;23.99;0.4;2;DK-13225;TEC-PH-10002293;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;CA-2016-155481
2145;5/09/2016;Standard Class;16.69;0.2;7;DK-13225;OFF-FA-10002780;Staples;CA-2016-155481
2146;29/06/2016;Standard Class;422.06;0.3;3;TS-21160;FUR-CH-10002965;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;US-2016-152051
2147;29/06/2016;Standard Class;38.09;0.7;4;TS-21160;OFF-BI-10004781;GBC Wire Binding Strips;US-2016-152051
2148;29/06/2016;Standard Class;254.35;0.2;6;TS-21160;OFF-ST-10001713;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;US-2016-152051
2149;17/12/2014;Standard Class;43.31;0;1;WB-21850;FUR-FU-10003975;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;CA-2014-141607
2150;5/04/2017;Standard Class;84.95;0;5;DO-13435;TEC-PH-10001536;Spigen Samsung Galaxy S5 Case Wallet;CA-2017-102771
2151;26/11/2017;Standard Class;233.06;0.3;3;AF-10870;FUR-CH-10001973;Office Star Flex Back Scooter Chair with White Frame;US-2017-139969
2152;29/11/2014;Second Class;111.79;0;7;RB-19435;TEC-AC-10001772;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;CA-2014-167360
2153;26/11/2015;Standard Class;14.94;0;3;AR-10540;OFF-PA-10002586;Xerox 1970;CA-2015-123505
2154;18/07/2016;Standard Class;14.16;0.2;2;DR-12880;OFF-BI-10004094;GBC Standard Plastic Binding Systems Combs;CA-2016-117282
2155;5/05/2016;Standard Class;22.61;0.6;3;BF-11170;FUR-FU-10004973;Flat Face Poster Frame;US-2016-120460
2156;27/07/2016;Second Class;21.48;0;6;LB-16735;OFF-FA-10000624;OIC Binder Clips;CA-2016-111115
2157;24/06/2014;First Class;501.81;0;3;DV-13465;OFF-ST-10001097;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;CA-2014-124646
2158;24/06/2014;First Class;161.94;0;3;DV-13465;OFF-ST-10001469;Fellowes Bankers Box Recycled Super Stor/Drawer;CA-2014-124646
2159;26/10/2017;Standard Class;17.86;0.2;4;NK-18490;OFF-AR-10004956;Newell 33;CA-2017-148166
2160;9/09/2016;Standard Class;8.81;0.8;3;CS-11950;OFF-BI-10004236;"XtraLife ClearVue Slant-D Ring Binder, White, 3""";CA-2016-159737
2161;14/05/2016;Same Day;79.38;0.2;1;LH-17155;FUR-FU-10002937;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";CA-2016-141019
2162;12/01/2016;Standard Class;34.58;0;1;DW-13480;OFF-AR-10003696;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;CA-2016-101938
2163;19/03/2017;Standard Class;314.55;0;3;KF-16285;OFF-PA-10004359;Multicolor Computer Printout Paper;CA-2017-166296
2164;19/10/2016;Standard Class;191.98;0.2;3;HA-14920;TEC-AC-10002402;Razer Kraken PRO Over Ear PC and Music Headset;CA-2016-154018
2165;19/10/2016;Standard Class;8.29;0.2;2;HA-14920;OFF-PA-10000551;Array Memo Cubes;CA-2016-154018
2166;19/10/2016;Standard Class;139.92;0.6;5;HA-14920;FUR-FU-10003394;"Tenex ""The Solids"" Textured Chair Mats";CA-2016-154018
2167;19/10/2016;Standard Class;15.87;0.2;1;HA-14920;OFF-AR-10002067;Newell 334;CA-2016-154018
2168;19/10/2016;Standard Class;6.29;0.8;7;HA-14920;OFF-BI-10004140;Avery Non-Stick Binders;CA-2016-154018
2169;30/01/2017;Second Class;14.02;0.2;3;JH-15820;OFF-AR-10004078;Newell 312;CA-2017-117870
2170;30/01/2017;Second Class;71.98;0.2;3;JH-15820;TEC-AC-10000927;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ;CA-2017-117870
2171;30/01/2017;Second Class;107.98;0.4;3;JH-15820;TEC-PH-10003931;JBL Micro Wireless Portable Bluetooth Speaker;CA-2017-117870
2172;25/11/2017;Standard Class;305.31;0.3;2;LC-16930;FUR-CH-10004675;Lifetime Advantage Folding Chairs, 4/Carton;US-2017-137491
2173;3/08/2014;First Class;19.75;0.2;3;IL-15100;OFF-BI-10004506;Wilson Jones data.warehouse D-Ring Binders with DublLock;CA-2014-152296
2174;4/08/2016;Standard Class;9.26;0.8;3;LS-16975;OFF-BI-10002353;GBC VeloBind Cover Sets;CA-2016-112025
2175;3/08/2015;Second Class;61.79;0.2;4;CC-12610;OFF-ST-10000943;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;CA-2015-132507
2176;21/10/2016;Standard Class;45.68;0;2;PB-18805;OFF-PA-10000740;Xerox 1982;CA-2016-125738
2177;21/10/2016;Standard Class;60.12;0;9;PB-18805;OFF-PA-10003001;Xerox 1986;CA-2016-125738
2178;21/10/2016;Standard Class;41.72;0.2;5;PB-18805;OFF-BI-10001628;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";CA-2016-125738
2179;21/10/2016;Standard Class;71.6;0;8;PB-18805;OFF-PA-10001509;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";CA-2016-125738
2180;11/05/2016;Standard Class;85.23;0.2;7;CJ-12010;OFF-BI-10000309;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";CA-2016-128818
2181;11/05/2016;Standard Class;44.4;0;3;CJ-12010;OFF-LA-10003923;Alphabetical Labels for Top Tab Filing;CA-2016-128818
2182;11/05/2016;Standard Class;442.76;0.1;4;CJ-12010;FUR-CH-10002084;Hon Mobius Operator's Chair;CA-2016-128818
2183;11/05/2016;Standard Class;3999.95;0;5;CJ-12010;TEC-MA-10000488;Bady BDG101FRU Card Printer;CA-2016-128818
2184;11/05/2016;Standard Class;199.95;0;5;CJ-12010;TEC-AC-10001767;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;CA-2016-128818
2185;11/05/2016;Standard Class;63.68;0;8;CJ-12010;FUR-FU-10001940;Staple-based wall hangings;CA-2016-128818
2186;4/08/2017;Second Class;54.9;0.2;2;HK-14890;OFF-BI-10002735;GBC Prestige Therm-A-Bind Covers;CA-2017-124576
2187;14/07/2016;Same Day;29;0;2;RH-19600;TEC-AC-10002345;HP Standard 104 key PS/2 Keyboard;CA-2016-101378
2188;15/08/2017;Standard Class;70.08;0;6;IL-15100;OFF-EN-10003134;Staple envelope;CA-2017-143063
2189;15/08/2017;Standard Class;121.3;0;2;IL-15100;FUR-FU-10003708;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";CA-2017-143063
2190;15/08/2017;Standard Class;1454.49;0;9;IL-15100;TEC-PH-10003645;Aastra 57i VoIP phone;CA-2017-143063
2191;29/06/2016;Standard Class;60.81;0;3;AS-10240;OFF-AP-10000692;Fellowes Mighty 8 Compact Surge Protector;CA-2016-118913
2192;17/12/2016;Standard Class;153.55;0.2;3;AP-10915;OFF-BI-10001718;GBC DocuBind P50 Personal Binding Machine;CA-2016-128412
2193;17/12/2016;Standard Class;65.34;0;3;AP-10915;OFF-AP-10002082;Holmes HEPA Air Purifier;CA-2016-128412
2194;17/12/2016;Standard Class;123.92;0;4;AP-10915;OFF-PA-10001125;Xerox 1988;CA-2016-128412
2195;17/12/2016;Standard Class;35.1;0;3;AP-10915;OFF-AP-10000252;Harmony HEPA Quiet Air Purifiers;CA-2016-128412
2196;17/12/2016;Standard Class;44.75;0;5;AP-10915;TEC-AC-10003038;Kingston Digital DataTraveler 16GB USB 2.0;CA-2016-128412
2197;6/12/2016;Standard Class;4.7;0.2;2;AG-10390;OFF-AR-10000940;Newell 343;CA-2016-136483
2198;4/12/2014;Standard Class;14.67;0;3;BF-11080;OFF-AR-10001954;Newell 331;CA-2014-163013
2199;2/04/2015;Standard Class;15.55;0.2;3;CK-12205;OFF-PA-10003177;Xerox 1999;CA-2015-135363
2200;2/04/2015;Standard Class;5.23;0.2;1;CK-12205;OFF-PA-10000533;Southworth Parchment Paper & Envelopes;CA-2015-135363
2201;6/06/2014;Standard Class;22.2;0;6;LT-17110;FUR-FU-10001935;3M Hangers With Command Adhesive;US-2014-165659
2202;6/06/2014;Standard Class;881.93;0;7;LT-17110;TEC-PH-10002563;Adtran 1202752G1;US-2014-165659
2203;12/09/2015;Standard Class;6.1;0.2;2;BT-11305;OFF-BI-10002160;Acco Hanging Data Binders;CA-2015-138002
2204;12/09/2015;Standard Class;191.82;0;3;BT-11305;FUR-FU-10004748;"Howard Miller 16"" Diameter Gallery Wall Clock";CA-2015-138002
2205;5/07/2015;Standard Class;20.1;0.2;1;SC-20725;FUR-FU-10001473;Eldon Executive Woodline II Desk Accessories, Mahogany;CA-2015-128860
2206;12/09/2016;Second Class;67.56;0.2;3;CG-12040;OFF-AR-10000538;Boston Model 1800 Electric Pencil Sharpener, Gray;CA-2016-164350
2207;20/07/2014;Standard Class;29.93;0.8;7;AW-10930;OFF-BI-10001098;Acco D-Ring Binder w/DublLock;US-2014-103905
2208;20/07/2014;Standard Class;38.27;0.2;4;AW-10930;TEC-PH-10001552;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;US-2014-103905
2209;26/08/2015;Standard Class;16.52;0;4;RB-19705;OFF-AR-10000390;Newell Chalk Holder;CA-2015-129854
2210;16/11/2014;Second Class;832.93;0;7;ML-17410;TEC-PH-10001079;Polycom SoundPoint Pro SE-225 Corded phone;CA-2014-125556
2211;16/11/2014;Second Class;43.8;0;10;ML-17410;OFF-BI-10003460;Acco 3-Hole Punch;CA-2014-125556
2212;30/11/2016;First Class;167.29;0.1;6;VB-21745;OFF-AP-10003842;Euro-Pro Shark Turbo Vacuum;CA-2016-162313
2213;25/11/2017;Standard Class;27.42;0;1;SW-20275;FUR-FU-10003535;Howard Miller Distant Time Traveler Alarm Clock;CA-2017-107874
2214;2/10/2017;First Class;1.44;0.2;1;NS-18505;OFF-BI-10002012;Wilson Jones Easy Flow II Sheet Lifters;CA-2017-129378
2215;2/10/2017;First Class;61.78;0.2;13;NS-18505;OFF-BI-10001922;Storex Dura Pro Binders;CA-2017-129378
2216;2/10/2017;First Class;241.96;0;2;NS-18505;OFF-AP-10000576;Belkin 325VA UPS Surge Protector, 6';CA-2017-129378
2217;2/10/2017;First Class;108.61;0.2;4;NS-18505;FUR-CH-10000553;Metal Folding Chairs, Beige, 4/Carton;CA-2017-129378
2218;25/09/2014;Standard Class;2.82;0.2;2;DB-13555;OFF-AR-10003469;Nontoxic Chalk;CA-2014-151953
2219;1/08/2017;Standard Class;9.98;0.2;4;MH-17620;OFF-BI-10000145;Zipper Ring Binder Pockets;CA-2017-130841
2220;1/08/2017;Standard Class;14.98;0;1;MH-17620;OFF-ST-10001580;Super Decoflex Portable Personal File;CA-2017-130841
2221;1/08/2017;Standard Class;1145.6;0.2;4;MH-17620;TEC-PH-10001817;Wilson Electronics DB Pro Signal Booster;CA-2017-130841
2222;6/12/2015;Same Day;485.94;0.4;2;DK-13375;TEC-PH-10001578;Polycom SoundStation2 EX Conference phone;CA-2015-131884
2223;6/12/2015;Same Day;37.38;0.2;8;DK-13375;OFF-AR-10004078;Newell 312;CA-2015-131884
2224;6/12/2015;Same Day;70.69;0.3;1;DK-13375;FUR-CH-10004860;Global Low Back Tilter Chair;CA-2015-131884
2225;5/08/2017;Standard Class;54.82;0.2;3;EA-14035;OFF-PA-10003790;Xerox 1991;CA-2017-121909
2226;21/03/2016;Second Class;72.29;0.7;1;BT-11440;FUR-BO-10002202;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;CA-2016-106383
2227;3/08/2017;Standard Class;2.9;0.2;2;LA-16780;OFF-FA-10003059;Assorted Color Push Pins;CA-2017-130771
2228;3/08/2017;Standard Class;124.79;0.2;1;LA-16780;TEC-PH-10002496;Cisco SPA301;CA-2017-130771
2229;5/10/2016;Standard Class;330.59;0.4;1;GM-14680;FUR-TA-10003238;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";CA-2016-139157
2230;5/04/2014;Standard Class;673.57;0.2;2;AA-10315;OFF-BI-10004390;GBC DocuBind 200 Manual Binding Machine;CA-2014-128055
2231;5/04/2014;Standard Class;52.98;0;2;AA-10315;OFF-AP-10002765;Fellowes Advanced Computer Series Surge Protectors;CA-2014-128055
2232;1/07/2017;Standard Class;526.45;0;5;DB-13405;FUR-FU-10000293;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;CA-2017-157091
2233;14/07/2017;Standard Class;228.92;0.2;5;JH-15820;OFF-ST-10003692;Recycled Steel Personal File for Hanging File Folders;CA-2017-132122
2234;16/12/2015;Second Class;319.97;0.2;4;DJ-13630;TEC-PH-10001051;HTC One;CA-2015-123232
2235;10/12/2017;Standard Class;205.03;0;7;QJ-19255;TEC-AC-10001013;Logitech ClearChat Comfort/USB Headset H390;CA-2017-104066
2236;17/09/2015;Second Class;190.86;0;2;CT-11995;OFF-ST-10000025;Fellowes Stor/Drawer Steel Plus Storage Drawers;CA-2015-145849
2237;17/09/2015;Second Class;24.32;0;8;CT-11995;OFF-AR-10000817;Manco Dry-Lighter Erasable Highlighter;CA-2015-145849
2238;21/07/2016;Standard Class;44.4;0;5;RH-19510;OFF-SU-10000952;Fiskars Home & Office Scissors;CA-2016-122322
2239;26/04/2017;Standard Class;44.4;0.6;2;SJ-20125;FUR-FU-10004597;Eldon Cleatmat Chair Mats for Medium Pile Carpets;CA-2017-166849
2240;17/11/2016;Second Class;1016.79;0.2;1;TG-21310;OFF-BI-10003527;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;CA-2016-146633
2241;17/11/2016;Second Class;38.14;0.2;7;TG-21310;OFF-BI-10002982;Avery Self-Adhesive Photo Pockets for Polaroid Photos;CA-2016-146633
2242;1/12/2016;Standard Class;494.98;0.4;3;CT-11995;TEC-PH-10004165;Mitel MiVoice 5330e IP Phone;US-2016-126893
2243;25/11/2017;Standard Class;56.56;0;2;BF-11005;OFF-ST-10003442;Eldon Portable Mobile Manager;CA-2017-103380
2244;25/11/2017;Standard Class;5.56;0;2;BF-11005;OFF-AR-10003856;Newell 344;CA-2017-103380
2245;25/11/2017;Standard Class;9.02;0;2;BF-11005;OFF-FA-10004248;Advantus T-Pin Paper Clips;CA-2017-103380
2246;25/11/2017;Standard Class;8.62;0;1;BF-11005;OFF-AP-10001492;Acco Six-Outlet Power Strip, 4' Cord Length;CA-2017-103380
2247;25/11/2017;Standard Class;659.98;0.2;3;BF-11005;TEC-PH-10004165;Mitel MiVoice 5330e IP Phone;CA-2017-103380
2248;18/02/2015;Second Class;13.36;0;2;JM-16195;OFF-PA-10004285;Xerox 1959;CA-2015-116092
2249;18/02/2015;Second Class;41.72;0.2;5;JM-16195;OFF-BI-10001628;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";CA-2015-116092
2250;18/02/2015;Second Class;11.52;0.2;5;JM-16195;OFF-BI-10000546;Avery Durable Binders;CA-2015-116092
2251;18/02/2015;Second Class;541.44;0;6;JM-16195;OFF-AP-10001391;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center;CA-2015-116092
2252;18/02/2015;Second Class;19.44;0;3;JM-16195;OFF-PA-10000477;Xerox 22;CA-2015-116092
2253;17/04/2016;Second Class;143.7;0;3;JK-16120;OFF-PA-10004327;Xerox 1911;CA-2016-117849
2254;1/10/2015;First Class;43.26;0;3;HG-14965;OFF-AP-10000696;Holmes Odor Grabber;CA-2015-169201
2255;1/10/2015;First Class;43.56;0;2;HG-14965;OFF-AP-10002082;Holmes HEPA Air Purifier;CA-2015-169201
2256;22/09/2016;Standard Class;437.85;0;3;LA-16780;TEC-PH-10001944;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;CA-2016-164091
2257;22/09/2016;Standard Class;109.48;0;2;LA-16780;FUR-FU-10004952;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx;CA-2016-164091
2258;19/06/2017;First Class;1212.96;0.2;7;TS-21610;FUR-CH-10000015;Hon Multipurpose Stacking Arm Chairs;CA-2017-105214
2259;19/06/2017;First Class;18.54;0;2;TS-21610;OFF-PA-10001776;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";CA-2017-105214
2260;10/11/2015;Second Class;5;0;1;MZ-17335;OFF-FA-10002280;Advantus Plastic Paper Clips;CA-2015-117611
2261;10/11/2015;Second Class;371.97;0;3;MZ-17335;TEC-AC-10002049;Logitech G19 Programmable Gaming Keyboard;CA-2015-117611
2262;18/12/2015;Same Day;166.24;0;1;MW-18220;TEC-AC-10002253;Imation Bio 8GB USB Flash Drive Imation Corp;US-2015-137960
2263;9/02/2017;First Class;359.97;0;3;MV-17485;FUR-BO-10004015;Bush Andora Bookcase, Maple/Graphite Gray Finish;CA-2017-122994
2264;16/11/2016;Second Class;499.98;0;2;AA-10375;TEC-AC-10004145;Logitech diNovo Edge Keyboard;CA-2016-131065
2265;16/11/2016;Second Class;5.28;0;1;AA-10375;OFF-PA-10002479;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);CA-2016-131065
2266;16/11/2016;Second Class;8.26;0;2;AA-10375;OFF-BI-10004970;"ACCOHIDE 3-Ring Binder, Blue, 1""";CA-2016-131065
2267;12/10/2017;Same Day;7.97;0.2;2;SM-20320;OFF-PA-10003919;Xerox 1989;CA-2017-149146
2268;17/09/2017;Same Day;12.96;0;2;TP-21415;OFF-PA-10002001;Xerox 1984;CA-2017-137470
2269;26/12/2017;Standard Class;6.48;0;1;DK-13225;OFF-PA-10002787;Xerox 227;CA-2017-105480
2270;26/12/2017;Standard Class;6.98;0.2;1;DK-13225;OFF-BI-10003291;Wilson Jones Leather-Like Binders with DublLock Round Rings;CA-2017-105480
2271;7/12/2017;Standard Class;47.96;0.2;5;MK-17905;OFF-AR-10004344;Bulldog Vacuum Base Pencil Sharpener;CA-2017-164917
2272;27/09/2015;Standard Class;199.74;0;6;CS-12130;OFF-ST-10003123;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;CA-2015-102036
2273;11/03/2015;Standard Class;435.26;0;7;JL-15850;FUR-FU-10000308;Deflect-o Glass Clear Studded Chair Mats;CA-2015-142944
2274;11/03/2015;Standard Class;1119.98;0.2;2;JL-15850;TEC-CO-10003763;Canon PC1060 Personal Laser Copier;CA-2015-142944
2275;8/10/2014;Second Class;143.43;0.2;1;AR-10405;FUR-TA-10001866;Bevis Round Conference Room Tables and Bases;CA-2014-157882
2276;8/10/2014;Second Class;122.35;0.2;3;AR-10405;FUR-CH-10002774;Global Deluxe Stacking Chair, Gray;CA-2014-157882
2277;1/07/2014;Standard Class;306.2;0;5;LM-17065;OFF-ST-10004337;SAFCO Commercial Wire Shelving, 72h;CA-2014-104283
2278;1/07/2014;Standard Class;85.98;0;1;LM-17065;FUR-TA-10001039;KI Adjustable-Height Table;CA-2014-104283
2279;1/07/2014;Standard Class;223.96;0;4;LM-17065;TEC-AC-10000109;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;CA-2014-104283
2280;2/11/2017;First Class;97.57;0.2;2;JK-15625;FUR-CH-10003833;Novimex Fabric Task Chair;CA-2017-142622
2281;2/11/2017;First Class;614.27;0.2;8;JK-15625;FUR-CH-10004289;Global Super Steno Chair;CA-2017-142622
2282;2/11/2017;First Class;199.98;0;2;JK-15625;FUR-BO-10004467;Bestar Classic Bookcase;CA-2017-142622
2283;5/09/2016;First Class;48.16;0;7;FM-14215;OFF-PA-10002713;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;CA-2016-132143
2284;9/03/2015;Standard Class;23.92;0;2;SF-20200;TEC-PH-10001552;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;CA-2015-153108
2285;9/03/2015;Standard Class;60.69;0;7;SF-20200;OFF-AP-10002222;Staple holder;CA-2015-153108
2286;8/05/2016;First Class;14.35;0.2;3;PJ-18835;OFF-PA-10003971;Xerox 1965;CA-2016-112676
2287;23/11/2017;Standard Class;35.04;0;2;CS-12355;OFF-AP-10004036;Bionaire 99.97% HEPA Air Cleaner;CA-2017-165687
2288;5/06/2017;Second Class;17.48;0.2;5;BB-10990;OFF-AP-10002287;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;US-2017-112928
2289;13/06/2017;First Class;16.4;0;5;BW-11200;OFF-AR-10002375;Newell 351;CA-2017-143343
2290;11/01/2017;First Class;892.98;0;2;RS-19420;FUR-TA-10001950;Balt Solid Wood Round Tables;CA-2017-115154
2291;25/04/2015;Standard Class;287.97;0;3;TS-21160;TEC-PH-10001557;Pyle PMP37LED;CA-2015-149342
2292;25/04/2015;Standard Class;595.38;0;6;TS-21160;FUR-FU-10002937;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";CA-2015-149342
2293;25/04/2015;Standard Class;12.96;0;2;TS-21160;OFF-PA-10001166;Xerox 2;CA-2015-149342
2294;6/11/2015;Standard Class;4.95;0;1;QJ-19255;TEC-PH-10000347;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;CA-2015-130995
2295;27/12/2017;Standard Class;181.95;0;3;FM-14215;FUR-FU-10003708;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";CA-2017-127929
2296;5/11/2015;Standard Class;13.52;0;4;VD-21670;OFF-PA-10002659;Avoid Verbal Orders Carbonless Minifold Book;CA-2015-113145
2297;5/11/2015;Standard Class;259.7;0;5;VD-21670;FUR-FU-10000965;"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock";CA-2015-113145
2298;5/11/2015;Standard Class;42.95;0;1;VD-21670;TEC-PH-10001527;Plantronics MX500i Earset;CA-2015-113145
2299;5/11/2015;Standard Class;1399.93;0;7;VD-21670;TEC-AC-10001838;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;CA-2015-113145
2300;5/11/2015;Standard Class;503.96;0;4;VD-21670;TEC-PH-10002597;Xblue XB-1670-86 X16 Small Office Telephone - Titanium;CA-2015-113145
2301;18/11/2014;Standard Class;12.72;0;3;JL-15505;OFF-BI-10000756;Storex DuraTech Recycled Plastic Frosted Binders;CA-2014-162362
2302;18/11/2014;Standard Class;11.52;0;4;JL-15505;OFF-BI-10000546;Avery Durable Binders;CA-2014-162362
2303;21/01/2016;Standard Class;316;0;4;DL-13495;TEC-AC-10001142;First Data FD10 PIN Pad;CA-2016-106558
2304;22/09/2017;Second Class;723.92;0;4;MO-17800;FUR-CH-10000785;Global Ergonomic Managers Chair;CA-2017-157931
2305;22/09/2017;Second Class;106.32;0;3;MO-17800;OFF-PA-10000474;Easy-staple paper;CA-2017-157931
2306;24/12/2016;First Class;141.37;0.3;2;BP-11185;FUR-BO-10003441;Bush Westfield Collection Bookcases, Fully Assembled;CA-2016-115574
2307;8/08/2015;First Class;27.22;0.2;3;MS-17980;OFF-PA-10004156;Xerox 188;CA-2015-160794
