Customer ID;Postal Code;City
NF-18475;68104;Omaha
KD-16615;90032;Los Angeles
EP-13915;92037;San Diego
JJ-15445;19711;Newark
BE-11410;60505;Aurora
BP-11290;90008;Los Angeles
BH-11710;60653;Chicago
EM-13810;3820;Dover
EP-13915;60610;Chicago
NZ-18565;98115;Seattle
LC-16870;23223;Richmond
SF-20965;94109;San Francisco
KM-16375;72762;Springdale
ML-17395;98103;Seattle
MC-18100;90036;Los Angeles
DB-13660;6457;Middletown
LW-17215;49505;Grand Rapids
TC-21535;94122;San Francisco
SC-20050;33012;Hialeah
FM-14215;19143;Philadelphia
PF-19225;30318;Atlanta
LF-17185;78207;San Antonio
CL-12565;11561;Long Beach
EM-13825;7501;Paterson
ME-17725;40214;Louisville
BG-11035;23666;Hampton
CJ-12010;77070;Houston
KH-16360;77070;Houston
SH-19975;60610;Chicago
CS-12490;43615;Toledo
JK-15730;95240;Lodi
PJ-19015;10024;New York City
AP-10720;33311;Fort Lauderdale
JW-15955;27604;Raleigh
PT-19090;60623;Chicago
TB-21595;97206;Portland
CB-12025;7017;East Orange
AG-10495;33710;Saint Petersburg
BD-11605;94122;San Francisco
JS-15685;10035;New York City
NF-18385;28205;Charlotte
SC-20305;77705;Beaumont
GA-14515;75220;Dallas
CY-12745;45503;Springfield
WB-21850;77571;La Porte
DL-12865;90805;Long Beach
RE-19450;62521;Decatur
MH-17290;90008;Los Angeles
EH-13765;95240;Lodi
EH-13765;10009;New York City
GA-14515;94109;San Francisco
GA-14515;31907;Columbus
EB-13840;98103;Seattle
HR-14770;47374;Richmond
SM-20950;10009;New York City
EA-14035;45040;Mason
MH-17455;60623;Chicago
SL-20155;10024;New York City
NP-18685;44134;Parma
RF-19840;10035;New York City
BE-11455;44105;Cleveland
JK-15370;10035;New York City
CC-12100;44105;Cleveland
LL-16840;30188;Woodstock
KE-16420;90008;Los Angeles
SG-20605;47905;Lafayette
CA-12265;10024;New York City
RD-19585;13501;Utica
VG-21805;8701;Lakewood
SH-19975;53209;Milwaukee
MM-17920;60623;Chicago
JF-15415;60653;Chicago
LP-17095;45014;Fairfield
MP-18175;45503;Springfield
SC-20845;80027;Louisville
DP-13000;75007;Carrollton
KD-16615;92804;Anaheim
RP-19855;40475;Richmond
KN-16390;93101;Santa Barbara
TM-21010;52302;Marion
JF-15190;10035;New York City
MY-18295;77803;Bryan
AT-10435;44312;Akron
JF-15490;60653;Chicago
DH-13075;10035;New York City
IM-15055;94122;San Francisco
KH-16510;92404;San Bernardino
JK-15205;14304;Niagara Falls
AS-10240;19120;Philadelphia
SC-20575;2920;Cranston
CP-12340;90049;Los Angeles
NS-18640;10009;New York City
JL-15835;94122;San Francisco
MD-17350;92804;Anaheim
RD-19660;98103;Seattle
NH-18610;19120;Philadelphia
HW-14935;46203;Indianapolis
DB-12970;90045;Los Angeles
KN-16705;10801;New Rochelle
AJ-10945;85224;Chandler
CL-12700;41042;Florence
CM-12655;77041;Houston
AS-10240;19140;Philadelphia
RB-19435;7060;Plainfield
MP-17470;30080;Smyrna
RC-19960;77041;Houston
AP-10720;90032;Los Angeles
SW-20455;70506;Lafayette
TB-21055;45014;Fairfield
RC-19960;49505;Grand Rapids
DV-13465;11561;Long Beach
ML-17410;90008;Los Angeles
RA-19885;30605;Athens
TB-21400;33180;Miami
DB-13060;92627;Costa Mesa
CC-12220;92683;Westminster
